repo_id,contributor_login,user_id,type,site_admin
28457823,ficarvalho,28760650,User,False
28457823,johnkennedy9147,26827682,User,False
28457823,qwe163,20861611,User,False
28457823,vishnudt2004,149229313,User,False
28457823,marciokuroki,13626200,User,False
28457823,Shi974,42869389,User,False
28457823,shubhshrma,20224346,User,False
28457823,drguildo,9282,User,False
28457823,tchaffee,148813,User,False
28457823,kindhartcoding,43526752,User,False
28457823,avastu,8085410,User,False
28457823,varunzxzx,20950126,User,False
28457823,westonplatter,492603,User,False
28457823,hanswang123456,50556568,User,False
28457823,krantzinator,8461333,User,False
28457823,mstellaluna,22984739,User,False
28457823,AngShiYa,12497234,User,False
28457823,aferreira44,28768905,User,False
28457823,ankitaggarwal011,4436850,User,False
28457823,andrew-mackie,25238490,User,False
28457823,ShaggyTech,6378521,User,False
28457823,carolinaknoll,14928995,User,False
28457823,CubeSkyy,16226383,User,False
28457823,dakshshah96,7896438,User,False
28457823,HelioGuilherme66,2866630,User,False
28457823,ivantedja,1907854,User,False
28457823,Shermjj,32036052,User,False
28457823,samanthakem,4277045,User,False
28457823,sagarjhaa,8811907,User,False
28457823,ragini-pandey,99394366,User,False
28457823,Nitin96Bisht,23516674,User,False
28457823,martinkwan,13195630,User,False
28457823,MarceloDamian,60354250,User,False
28457823,KhraksMamtsov,16162053,User,False
28457823,jnmorse,1467889,User,False
28457823,jamos-tay,19278089,User,False
28457823,sayaliKutwal,40224101,User,False
28457823,scotran,24928296,User,False
28457823,thegodland,23414237,User,False
28457823,shashankgoyal171,14011768,User,False
28457823,Shiva-Sai-ssb,112751524,User,False
28457823,Thyago,67448,User,False
28457823,VegaDeftwing,11283620,User,False
28457823,Venkat-Entropik,114353712,User,False
28457823,dvorakvlad,33348928,User,False
28457823,willydavidjr,20619236,User,False
28457823,csteacher1,23364000,User,False
28457823,hangaebal,18699131,User,False
28457823,rktanikawa,44373552,User,False
28457823,texas2010,9701609,User,False
28457823,RyanElliottGit,33420785,User,False
28457823,SomeDer,48731521,User,False
28457823,Asjas,3828967,User,False
28457823,anassalam,38077746,User,False
28457823,alevanni,10332025,User,False
28457823,anku255,22813027,User,False
28457823,AyushK5ingh,146541047,User,False
28457823,dzmdre,7115541,User,False
28457823,emerconn,11001576,User,False
28457823,fhsinchy,22444207,User,False
28457823,HasanAbdullah31,37593075,User,False
28457823,ipaulin,3707592,User,False
28457823,1jds,112038499,User,False
28457823,jaho92,25929112,User,False
28457823,jtoledo3970,11856952,User,False
28457823,JGH85,19660161,User,False
28457823,povar163,34947536,User,False
