user_id,repo_id,exact_contributions
4945174,26066727,1
34270473,147350463,1
48023091,11180687,1
41357160,1170821064,1
878912,36535156,1
3902875,20580498,1
128368433,26066727,1
5673969,26066727,1
58097724,1170821064,1
6629765,20580498,1
7996633,11180687,1
812240,36535156,1
789292,11180687,1
28612,11180687,1
6964675,1170821064,1
7082679,11180687,1
20252915,36535156,1
68732421,36535156,1
111435565,26066727,1
22798277,26066727,1
113950910,1170821064,1
13374016,20580498,1
24454679,1170821064,1
20855209,20580498,1
859638,36535156,1
1250476,36535156,1
1297882,26066727,1
1431969,20580498,1
57213270,26066727,1
2329189,36535156,1
10608509,20580498,1
37622889,11180687,1
8089712,1170821064,1
127238744,1170821064,1
3886384,11180687,1
6627191,11180687,1
25929495,1170821064,1
1187604,36535156,1
7001223,20580498,1
812287,26066727,1
6007417,20580498,1
6481198,1170821064,1
197204822,11180687,1
21963717,26066727,1
48875246,1170821064,1
1613024,20580498,1
5269283,11180687,1
26509014,26066727,1
5420489,20580498,1
943606,36535156,1
8588,36535156,1
588486,26066727,1
935867,26066727,1
6886061,36535156,1
4752569,1170821064,1
9653743,26066727,1
150309,11180687,1
21081189,36535156,1
10458442,1170821064,1
567897,20580498,1
2478146,1170821064,1
8729097,20580498,1
10851587,11180687,1
111202,11180687,1
967540,11180687,1
8658046,20580498,1
1767466,36535156,1
13168224,26066727,1
14308438,20580498,1
826111,20580498,1
7407177,26066727,1
42820974,1170821064,1
821695,1170821064,1
2905530,26066727,1
7613551,26066727,1
327080,36535156,1
218712309,1170821064,1
237475175,11180687,1
12745166,36535156,1
271391591,1170821064,1
40361897,20580498,1
1421702,11180687,1
27487150,11180687,1
921609,36535156,1
126939,11180687,1
3624959,26066727,1
7528864,20580498,1
23662329,36535156,1
49258,20580498,1
794738,26066727,1
6319850,11180687,1
37118134,36535156,1
96419,20580498,1
92649266,26066727,1
845425,36535156,1
41764705,1170821064,1
3269017,1170821064,1
286008,11180687,1
101583541,1170821064,1
8588826,20580498,1
25399456,26066727,1
5501268,36535156,1
257955185,1170821064,1
114231152,26066727,1
2433541,11180687,1
1421724,11180687,1
6119,1170821064,1
18364341,20580498,1
106037,20580498,1
3518853,26066727,1
1336508,11180687,1
46495635,26066727,1
1404810,36535156,1
1435253,36535156,1
1421848,26066727,1
186876424,1170821064,1
5268948,36535156,1
1710179,20580498,1
160115512,1170821064,1
11172207,20580498,1
1515080,11180687,1
6423339,11180687,1
1033328,1170821064,1
7564618,36535156,1
637839,11180687,1
54934,36535156,1
51952789,26066727,1
35917821,26066727,1
122412346,1170821064,1
28520357,36535156,1
235188,20580498,1
331198,11180687,1
8001968,20580498,1
986098,11180687,1
1197375,1170821064,1
2883685,36535156,1
33931153,26066727,1
1173416,1170821064,1
6294975,20580498,1
8268873,20580498,1
16703337,36535156,1
19419059,26066727,1
87243939,20580498,1
529864,11180687,1
3708856,1170821064,1
249764,36535156,1
1218061,1170821064,1
1516737,11180687,1
8739301,11180687,1
125568626,26066727,1
11990572,36535156,1
19172805,20580498,1
203902,11180687,1
27569031,26066727,1
47329704,11180687,1
11657829,20580498,1
1884248,36535156,1
247634969,1170821064,1
9950081,20580498,1
54638618,26066727,1
213637277,1170821064,1
4115580,20580498,1
107104287,26066727,1
2399132,36535156,1
16636743,1170821064,1
12049380,20580498,1
1540597,36535156,1
55011,11180687,1
131916,36535156,1
1654767,26066727,1
81814503,1170821064,1
5635476,36535156,1
43318996,1170821064,1
65139698,26066727,1
837034,20580498,1
103008,11180687,1
53457917,20580498,1
243132863,1170821064,1
6371704,26066727,1
5273439,11180687,1
954173,36535156,1
1767125,1170821064,1
334535,11180687,1
936069,36535156,1
17678033,1170821064,1
33520919,26066727,1
3367820,26066727,1
6954627,20580498,1
10738333,26066727,1
288207,26066727,1
456674,11180687,1
48158,11180687,1
20059141,1170821064,1
920884,20580498,1
1199742,36535156,1
842058,36535156,1
5013060,20580498,1
10359181,20580498,1
55025025,11180687,1
507015,36535156,1
648039,1170821064,1
63248690,26066727,1
8446613,11180687,1
3682462,1170821064,1
1447967,36535156,1
140817,11180687,1
3115,20580498,1
174716,36535156,1
1170062,20580498,1
50396,1170821064,1
4237280,26066727,1
22518020,1170821064,1
2609244,11180687,1
105773686,1170821064,1
11797790,20580498,1
3715412,20580498,1
2290685,26066727,1
1471434,36535156,1
683665,11180687,1
821260,26066727,1
593151,26066727,1
175974,36535156,1
15622407,20580498,1
10559,36535156,1
12711091,36535156,1
2128935,20580498,1
13434797,26066727,1
5464278,1170821064,1
19343,11180687,1
553598,26066727,1
458800,20580498,1
1577724,11180687,1
251157064,1170821064,1
7666455,1170821064,1
3162380,11180687,1
74125862,1170821064,1
351282,36535156,1
125668718,26066727,1
14321,36535156,1
502332,11180687,1
18619641,20580498,1
70860859,26066727,1
570943,1170821064,1
40389,11180687,1
87874775,1170821064,1
7882754,20580498,1
397995,11180687,1
50710829,26066727,1
6967950,455229168,1
2587585,6838921,1
2977353,1103012935,1
476705,26066727,1
12194950,36502,1
49559255,1170821064,1
8639955,11180687,1
419322,20580498,1
16051381,36535156,1
48734821,585146387,1
896692,596892,1
6185600,10744183,1
39160236,36535156,1
2467016,455229168,1
24474287,585146387,1
2336998,36502,1
6129517,10744183,1
56911263,36502,1
776593,596892,1
294844,1103012935,1
7362589,10744183,1
91404455,585146387,1
250428393,1103012935,1
7803958,36502,1
1350214,596892,1
4546722,6838921,1
9797257,1103012935,1
281303,6838921,1
44330591,455229168,1
6642238,455229168,1
15064671,585146387,1
19957611,1103012935,1
8903888,6838921,1
999552,10744183,1
13647152,596892,1
4300670,10744183,1
246107953,455229168,1
2769571,36502,1
49866367,585146387,1
2283165,596892,1
2553617,596892,1
252747386,1103012935,1
8930664,585146387,1
23663000,6838921,1
12448084,36502,1
48873,455229168,1
396061,36502,1
444037,6838921,1
1120739,10744183,1
267595845,1103012935,1
242259,455229168,1
9395168,10744183,1
5830099,596892,1
54278938,6838921,1
65019388,585146387,1
12710413,596892,1
19278582,10744183,1
748698,455229168,1
66165404,585146387,1
4548045,6838921,1
100738,36502,1
168552401,1103012935,1
10872136,455229168,1
950779,585146387,1
1867452,596892,1
1612291,36502,1
259833796,1103012935,1
22633385,10744183,1
3432,6838921,1
63033505,1103012935,1
25700982,10744183,1
4669001,36502,1
7888468,585146387,1
9444029,455229168,1
7074,36502,1
2484686,10744183,1
14319020,1103012935,1
458501,6838921,1
139226121,10744183,1
23037854,455229168,1
54121054,596892,1
7548685,455229168,1
258180677,1103012935,1
13897936,585146387,1
4286252,596892,1
74801533,1103012935,1
4017646,6838921,1
1546915,36502,1
889120,596892,1
121621,36502,1
13142568,585146387,1
1225929,596892,1
3246492,6838921,1
275966,6838921,1
9835153,10744183,1
209920,36502,1
16419143,455229168,1
371714,10744183,1
3771963,60493101,1
2479216,585146387,1
6636360,585146387,1
7242695,455229168,1
301220,596892,1
354227,585146387,1
24193764,6838921,1
6568595,36502,1
76818211,60493101,1
27617,596892,1
839731,455229168,1
3098,36502,1
3600302,10744183,1
3280472,6838921,1
1396877,10744183,1
58374462,585146387,1
49744754,455229168,1
265817,36502,1
6862220,10744183,1
744193,596892,1
13459501,60493101,1
31876997,585146387,1
24354489,60493101,1
4416974,10744183,1
42082,36502,1
6032561,6838921,1
540853,596892,1
6209178,585146387,1
12086466,455229168,1
1511481,6838921,1
9277453,6838921,1
9573300,60493101,1
6321760,455229168,1
510678,596892,1
381560,36502,1
4788852,60493101,1
6493,36502,1
57921115,10744183,1
114288,6838921,1
4437159,596892,1
65181897,585146387,1
155351881,585146387,1
37458412,455229168,1
84723140,585146387,1
4519586,60493101,1
6402480,10744183,1
946637,36502,1
15368509,6838921,1
2451009,10744183,1
5607572,596892,1
2518805,455229168,1
860441,596892,1
40712079,60493101,1
3810664,455229168,1
41057,36502,1
1701904,6838921,1
65981261,455229168,1
59728961,585146387,1
110274,596892,1
28441561,36502,1
76265,10744183,1
38102582,60493101,1
5231884,6838921,1
1903102,10744183,1
11100,10744183,1
963773,455229168,1
45797751,36502,1
11719334,6838921,1
1721781,455229168,1
231731786,585146387,1
2424973,596892,1
8386780,60493101,1
76500649,60493101,1
58387049,585146387,1
74840,36502,1
231583,6838921,1
19510,596892,1
152281,36502,1
6526127,60493101,1
110838700,585146387,1
1319836,10744183,1
47228214,596892,1
197029090,455229168,1
9527681,60493101,1
193,6838921,1
58118921,6838921,1
7828744,60493101,1
6114149,455229168,1
79540234,596892,1
15183497,585146387,1
81066942,596892,1
39414318,10744183,1
276541470,455229168,1
1178722,10744183,1
16910748,585146387,1
86964895,60493101,1
90273,36502,1
25150124,6838921,1
16143594,585146387,1
1449493,36502,1
2493558,455229168,1
1286231,6838921,1
29139815,585146387,1
11988820,60493101,1
4069476,596892,1
7656049,10744183,1
19270,36502,1
95114476,455229168,1
2268675,10744183,1
80708727,6838921,1
1687902,585146387,1
15159201,6838921,1
18302892,60493101,1
923759,596892,1
25888,36502,1
5321105,10744183,1
8874688,585146387,1
118035,596892,1
28731344,10744183,1
3746009,455229168,1
3205036,60493101,1
26471,36502,1
52022020,596892,1
2658224,6838921,1
51416,36502,1
5718007,455229168,1
16518410,60493101,1
93781550,455229168,1
836375,585146387,1
44607049,10744183,1
7256684,455229168,1
1113081,596892,1
2270025,6838921,1
155950967,585146387,1
19559023,596892,1
18367606,60493101,1
3081312,10744183,1
79649114,585146387,1
51144,596892,1
813346,36502,1
335443,36502,1
888940,6838921,1
872251,6838921,1
817739,36502,1
6697261,10744183,1
48164825,455229168,1
7518823,60493101,1
148636402,585146387,1
17553085,60493101,1
13990,455229168,1
392675,596892,1
672665,10744183,1
1009242,596892,1
19757350,60493101,1
464659,6838921,1
6343487,455229168,1
18339121,10744183,1
11855957,6838921,1
1398104,6838921,1
1042568,585146387,1
349618,36502,1
11809449,585146387,1
25102748,455229168,1
8569264,60493101,1
260916907,10744183,1
20567496,596892,1
14072847,36502,1
220594,36502,1
32930283,455229168,1
63849460,60493101,1
28697372,585146387,1
10514821,6838921,1
2753554,36502,1
8732847,596892,1
13977519,596892,1
19268853,10744183,1
3310356,60493101,1
24193,596892,1
37262772,585146387,1
227442,10744183,1
1518068,455229168,1
48875246,585146387,1
11815801,6838921,1
2097229,36502,1
16074300,455229168,1
105960032,60493101,1
15160023,60493101,1
16539896,6838921,1
85610623,36502,1
3103817,10744183,1
3808430,585146387,1
3709715,537603333,1
9371344,36502,1
91705805,585146387,1
52141349,36502,1
4348848,6838921,1
393344,596892,1
15380498,596892,1
12599300,10744183,1
148210689,6838921,1
48034694,60493101,1
42788603,585146387,1
3388047,60493101,1
91576,10744183,1
19899190,537603333,1
266841,537603333,1
46522361,10744183,1
26733153,6838921,1
222531,596892,1
1931038,6838921,1
1957806,10744183,1
4805513,537603333,1
1539076,36502,1
60909484,585146387,1
5024132,60493101,1
22788841,585146387,1
3048704,36502,1
4162457,596892,1
1158172,10744183,1
22575945,537603333,1
17813786,60493101,1
855184,585146387,1
5385,6838921,1
868007,10744183,1
16200286,596892,1
3710083,596892,1
92802561,36502,1
58138461,36502,1
1714412,537603333,1
101226374,585146387,1
92775570,60493101,1
19673778,60493101,1
1776320,6838921,1
4359608,596892,1
6897988,10744183,1
2439858,6838921,1
1929644,36502,1
70502828,60493101,1
2590984,537603333,1
47917952,585146387,1
8643883,10744183,1
26353417,596892,1
5212929,537603333,1
630212,6838921,1
34196005,537603333,1
1166532,596892,1
5273164,10744183,1
82723928,585146387,1
829322,596892,1
33664289,6838921,1
25007854,60493101,1
1285934,36502,1
34226502,60493101,1
297610,585146387,1
6951919,6838921,1
12701580,36502,1
1297788,36502,1
226578,10744183,1
34873661,537603333,1
731031,537603333,1
9932523,10744183,1
50306448,596892,1
4027760,6838921,1
1147941,60493101,1
1822801,307260205,1
28690427,612354784,1
448437,237159,1
23251803,177736533,1
6841110,585146387,1
12967882,177736533,1
173775778,160919119,1
65317431,612354784,1
7887703,160919119,1
18747437,307260205,1
16747,83999700,1
17250935,74293321,1
5517129,83999700,1
142462,237159,1
14150873,307260205,1
394198,177736533,1
10400154,74293321,1
6427392,177736533,1
174440096,160919119,1
6585364,83999700,1
585084,237159,1
7398909,74293321,1
79169736,83999700,1
121169359,160919119,1
920747,74293321,1
52159296,307260205,1
19700980,612354784,1
176630917,612354784,1
869,237159,1
4458,307260205,1
46884838,177736533,1
44545837,612354784,1
174453744,160919119,1
33699526,83999700,1
49093997,237159,1
19157756,177736533,1
16874358,177736533,1
8558655,612354784,1
4275190,74293321,1
6017945,307260205,1
157695,74293321,1
1530684,237159,1
9451227,83999700,1
4954856,160919119,1
2846746,74293321,1
52565706,307260205,1
131855179,612354784,1
129537877,160919119,1
1049124,237159,1
2806515,177736533,1
21051488,83999700,1
16522035,307260205,1
55534064,612354784,1
33053284,160919119,1
12120202,177736533,1
23500353,160919119,1
53454,237159,1
20574756,160919119,1
6822545,74293321,1
18375462,307260205,1
19525624,83999700,1
68743212,83999700,1
12928071,74293321,1
5925468,307260205,1
66077254,83999700,1
127323561,612354784,1
225402,237159,1
170155328,237159,1
35629974,177736533,1
4809853,74293321,1
18726848,612354784,1
45994985,307260205,1
32785733,612354784,1
31539853,177736533,1
37833994,83999700,1
28360583,160919119,1
33258212,83999700,1
380561,74293321,1
28671653,612354784,1
30423783,177736533,1
11570,307260205,1
169444998,612354784,1
2844375,74293321,1
2405157,177736533,1
1120123,160919119,1
4866740,307260205,1
1381925,237159,1
55425039,74293321,1
10803803,83999700,1
300220,237159,1
3700760,160919119,1
112642920,612354784,1
770862,307260205,1
16065878,177736533,1
263117,237159,1
43915620,160919119,1
11460645,83999700,1
12755416,177736533,1
852593,237159,1
6391776,83999700,1
889657,160919119,1
86589885,160919119,1
26079832,177736533,1
66376113,612354784,1
16482849,74293321,1
3345886,307260205,1
4529801,237159,1
1706020,74293321,1
31365353,237159,1
8060329,612354784,1
6214206,307260205,1
152563,307260205,1
41763546,74293321,1
33119492,177736533,1
6601524,83999700,1
9609947,612354784,1
4755480,177736533,1
63545168,160919119,1
830084,237159,1
11537232,307260205,1
9851733,74293321,1
454023,74293321,1
6316034,177736533,1
22866297,612354784,1
24503,160919119,1
5557328,83999700,1
429209,307260205,1
1486609,237159,1
1690898,83999700,1
87143774,612354784,1
169329268,237159,1
11317382,160919119,1
271906,612354784,1
2480,307260205,1
111605,307260205,1
7248394,177736533,1
80999926,160919119,1
450885,74293321,1
26463934,177736533,1
103431660,160919119,1
12424141,83999700,1
873836,237159,1
71554036,612354784,1
436777,74293321,1
21367710,83999700,1
6647633,74293321,1
813219,237159,1
1527829,237159,1
5493666,83999700,1
7514458,307260205,1
17722010,177736533,1
112692748,612354784,1
3727015,74293321,1
25803000,83999700,1
6181089,160919119,1
33391300,177736533,1
2859712,74293321,1
13010420,612354784,1
24913710,160919119,1
45505768,612354784,1
10777601,307260205,1
43396684,83999700,1
23525512,307260205,1
25725932,177736533,1
47034840,160919119,1
686573,237159,1
111464359,74293321,1
27350488,83999700,1
25191177,177736533,1
91728992,237159,1
8397274,74293321,1
41512228,160919119,1
84658520,83999700,1
75523737,237159,1
10740300,612354784,1
70630440,307260205,1
193447,307260205,1
8277599,612354784,1
1168155,74293321,1
21993802,177736533,1
6940264,237159,1
190050642,612354784,1
19514231,160919119,1
8796054,83999700,1
9840663,177736533,1
62680932,307260205,1
18014039,74293321,1
96806888,83999700,1
98254573,160919119,1
45973459,612354784,1
569663,237159,1
1380940,237159,1
22720300,177736533,1
53914835,83999700,1
7033855,74293321,1
13352088,160919119,1
34317373,83999700,1
54504675,307260205,1
69757048,307260205,1
49960770,160919119,1
213435027,237159,1
335142,612354784,1
9033989,177736533,1
19930426,177736533,1
5243039,74293321,1
74262064,307260205,1
38782977,160919119,1
6340565,83999700,1
58621210,612354784,1
149616646,307260205,1
32897687,237159,1
45076670,160919119,1
13105035,177736533,1
16540719,83999700,1
11542092,74293321,1
11724557,74293321,1
37160072,237159,1
25646384,612354784,1
495768,612354784,1
20914054,160919119,1
33143885,177736533,1
15088943,307260205,1
16736836,237159,1
64220829,83999700,1
5215809,74293321,1
108629034,177736533,1
58389915,160919119,1
7951799,83999700,1
24926784,83999700,1
217564768,74293321,1
1583973,237159,1
16399020,74293321,1
63755171,83999700,1
1783138,160919119,1
3909752,612354784,1
554932,612354784,1
10824619,307260205,1
3692886,307260205,1
91012623,307260205,1
148907,237159,1
5916959,177736533,1
3589536,160919119,1
179362031,612354784,1
16245477,177736533,1
1764424,74293321,1
25435858,237159,1
4303130,177736533,1
163359,74293321,1
65306057,160919119,1
35413830,160919119,1
119530321,612354784,1
133408246,74293321,1
9388806,307260205,1
1826685,177736533,1
50515311,83999700,1
10833500,612354784,1
8703875,307260205,1
5520,612354784,1
122422585,237159,1
6760398,307260205,1
23434753,74293321,1
42511917,83999700,1
49676218,177736533,1
107617699,83999700,1
13623913,160919119,1
424475,237159,1
192891,237159,1
24946356,612354784,1
434626,307260205,1
2698543,237159,1
8945602,177736533,1
1442752,74293321,1
17621704,177736533,1
52716203,160919119,1
22596209,83999700,1
156335168,612354784,1
62204475,160919119,1
27202,237159,1
9020377,307260205,1
71897736,74293321,1
26953960,177736533,1
119959229,83999700,1
22742,612354784,1
47396035,74293321,1
64477804,160919119,1
37466825,83999700,1
4395417,237159,1
24486610,307260205,1
4447490,177736533,1
3104787,307260205,1
15098095,160919119,1
602478,74293321,1
143627178,83999700,1
1006477,307260205,1
24513691,74293321,1
36935107,83999700,1
45098081,237159,1
515930,612354784,1
137665465,307260205,1
8340919,177736533,1
86161304,160919119,1
1955411,74293321,1
40604584,612354784,1
23380470,83999700,1
126226,237159,1
1653598,612354784,1
26196675,160919119,1
251292,612354784,1
753869,237159,1
22862311,177736533,1
1645646,307260205,1
1548340,237159,1
36825394,160919119,1
1674289,177736533,1
621097,74293321,1
32506434,177736533,1
430660,307260205,1
49879306,83999700,1
25517624,612354784,1
13553903,160919119,1
20135478,74293321,1
72844,237159,1
275836058,612354784,1
20407230,177736533,1
3275109,160919119,1
12798751,74293321,1
192606842,237159,1
14057504,307260205,1
35470921,74293321,1
42850,612354784,1
48491,307260205,1
4294953,83999700,1
1942271,237159,1
3999221,160919119,1
8732757,83999700,1
1050213,177736533,1
7152815,83999700,1
9777901,177736533,1
2302,307260205,1
91472747,612354784,1
891692,74293321,1
61387203,83999700,1
54007087,160919119,1
113298631,160919119,1
4637607,307260205,1
347,612354784,1
24790572,177736533,1
8505293,83999700,1
330048,237159,1
1375586,74293321,1
1323145,83999700,1
28009991,74293321,1
5609697,237159,1
6478810,160919119,1
1146156,177736533,1
683384,63539055,1
141655859,237159,1
3305,307260205,1
13625055,612354784,1
26613280,291137,1
12036036,162998479,1
60616269,162998479,1
18341515,108761645,1
836375,612230,1
33168975,108761645,1
8559347,468576060,1
334762,291137,1
18361586,162998479,1
47638216,63539055,1
12604876,468576060,1
6943580,612230,1
63278,291137,1
4686379,63539055,1
25800891,291137,1
39829111,162998479,1
7055847,108761645,1
57162,612230,1
45886,612230,1
98524878,468576060,1
3459374,291137,1
126466,612230,1
1606635,63539055,1
263776704,468576060,1
1451690,291137,1
17519677,162998479,1
86070045,108761645,1
4675984,63539055,1
8031572,108761645,1
277768260,63539055,1
79721045,162998479,1
1095388,468576060,1
654725,612230,1
5567282,468576060,1
13045437,42408804,1
58067845,162998479,1
18222223,63539055,1
237105506,162998479,1
428841,291137,1
610876,612230,1
5674651,42408804,1
12150102,468576060,1
6207234,42408804,1
299142,42408804,1
1506254,612230,1
79609,162998479,1
40769,63539055,1
5192788,612230,1
82407168,291137,1
8560118,291137,1
7521847,63539055,1
68993968,468576060,1
94053,291137,1
88653530,162998479,1
101214403,468576060,1
278543,612230,1
8082637,162998479,1
1776972,42408804,1
6508,42408804,1
51472516,63539055,1
3967269,162998479,1
1725315,468576060,1
4171707,612230,1
2708662,468576060,1
9669739,612230,1
178522625,468576060,1
195661,42408804,1
45694216,162998479,1
144691102,63539055,1
9863,291137,1
32538902,63539055,1
1383193,291137,1
303253,612230,1
21104,291137,1
4133683,63539055,1
827856,291137,1
899242,162998479,1
199828632,468576060,1
398607,63539055,1
694826,42408804,1
6430748,42408804,1
16507,291137,1
10200,612230,1
27502927,162998479,1
3266008,63539055,1
86285,612230,1
102720886,468576060,1
5607572,162998479,1
108021303,162998479,1
154600,291137,1
10375728,468576060,1
925513,42408804,1
3280308,63539055,1
26771302,612230,1
626071,42408804,1
25892000,468576060,1
40357511,291137,1
37155479,63539055,1
67706,612230,1
6989327,42408804,1
135313292,468576060,1
97035654,42408804,1
132499692,63539055,1
104009,291137,1
8199428,162998479,1
14209781,612230,1
300823,612230,1
8722592,63539055,1
115280,42408804,1
15340704,162998479,1
86395716,468576060,1
180159211,42408804,1
56195,291137,1
14985748,612230,1
21273221,468576060,1
61381,291137,1
66256957,162998479,1
74449359,162998479,1
15817581,468576060,1
2228962,63539055,1
70909035,42408804,1
6305,291137,1
8873215,612230,1
80627536,63539055,1
20190646,162998479,1
62324,291137,1
3607926,612230,1
16714122,63539055,1
3429899,468576060,1
220205,612230,1
56053287,162998479,1
32438,291137,1
17803981,468576060,1
45041769,42408804,1
4903245,42408804,1
2359726,291137,1
1590890,468576060,1
83178423,63539055,1
128554847,162998479,1
12882658,63539055,1
67230,612230,1
96347823,42408804,1
138629783,468576060,1
11460645,162998479,1
195664,42408804,1
95935,291137,1
25666,612230,1
44072214,468576060,1
873672,63539055,1
236,468576060,1
103375436,162998479,1
87311893,63539055,1
127353,612230,1
22290,42408804,1
165090,291137,1
29460924,162998479,1
797725,291137,1
13994,291137,1
18120087,468576060,1
3342,612230,1
38343778,63539055,1
1522731,42408804,1
38283085,162998479,1
1032175,63539055,1
155787,612230,1
2843268,42408804,1
3190507,468576060,1
13286125,42408804,1
13138665,63539055,1
300226,291137,1
9387539,612230,1
15172919,162998479,1
191959274,468576060,1
19076,291137,1
130093,291137,1
2247492,42408804,1
96005164,162998479,1
321286,612230,1
119139000,63539055,1
116137513,468576060,1
3691490,162998479,1
13087916,63539055,1
30660439,162998479,1
1221244,291137,1
721246,612230,1
228839621,468576060,1
1550192,42408804,1
7406497,63539055,1
124390,612230,1
486876,42408804,1
38578247,162998479,1
39891386,468576060,1
9580716,63539055,1
187109,291137,1
1301158,612230,1
10183798,42408804,1
18682411,468576060,1
1415488,291137,1
168448,612230,1
30961431,63539055,1
134934501,468576060,1
16527,162998479,1
150055,291137,1
13938277,63539055,1
7414121,162998479,1
6263857,42408804,1
3457571,612230,1
4341404,162998479,1
100347457,63539055,1
40799,291137,1
6136500,42408804,1
1203957,468576060,1
153052,42408804,1
96947,612230,1
94392934,42408804,1
110407320,162998479,1
167443,291137,1
61048,63539055,1
698291,42408804,1
3069650,63539055,1
27431435,162998479,1
1325802,291137,1
16963,291137,1
652404,612230,1
51186135,612230,1
1135151,63539055,1
76436993,468576060,1
99514353,468576060,1
44093575,612230,1
3931761,162998479,1
815824,468576060,1
98982,42408804,1
20774,291137,1
28690608,468576060,1
50330957,162998479,1
11914201,162998479,1
15210,291137,1
2951285,42408804,1
482942,291137,1
9100764,162998479,1
16534576,468576060,1
92894,612230,1
38445078,162998479,1
89213175,612230,1
79027927,63539055,1
11247671,42408804,1
77474002,612230,1
2855358,468576060,1
5694277,63539055,1
358860,42408804,1
844866,468576060,1
65170388,63539055,1
36927673,291137,1
95721958,42408804,1
736097,612230,1
183380,468576060,1
26947203,63539055,1
16138202,42408804,1
15395127,63539055,1
13066728,63539055,1
43265794,162998479,1
1031255,42408804,1
189743590,162998479,1
82117109,162998479,1
1141870,612230,1
600097,291137,1
5573974,612230,1
10906,291137,1
34699,291137,1
42504790,468576060,1
103349152,468576060,1
7093328,63539055,1
172655668,468576060,1
8088797,612230,1
504011,42408804,1
177773,291137,1
17185986,162998479,1
1441031,612230,1
426606,63539055,1
648018,42408804,1
49364099,468576060,1
38766083,63539055,1
4475018,468576060,1
11976879,162998479,1
17514036,42408804,1
49392266,612230,1
1915760,291137,1
24255804,162998479,1
5576161,63539055,1
813734,612230,1
7854,291137,1
215167546,468576060,1
48731521,291137,1
19504461,42408804,1
25345174,63539055,1
1968098,291137,1
126668030,42408804,1
8004593,612230,1
97489679,162998479,1
23301267,468576060,1
4420029,11180687,1
1725060,612230,1
24602724,257485422,1
184965,162998479,1
116028265,63539055,1
62968964,1024554267,1
16629434,20580498,1
20309675,132750724,1
30906710,42408804,1
210626148,468576060,1
1543066,60493101,1
240364,11180687,1
18107181,20580498,1
1887318,257485422,1
109555139,1024554267,1
46177585,11180687,1
331214,1024554267,1
75803401,257485422,1
126988910,60493101,1
1970156,11180687,1
8630624,60493101,1
6031268,257485422,1
1701782,20580498,1
637186,1024554267,1
1256622,20580498,1
7106123,11180687,1
27008719,60493101,1
4013101,1024554267,1
3297411,60493101,1
28055621,1024554267,1
5459214,20580498,1
6565744,20580498,1
13122,11180687,1
603683,257485422,1
1205871,257485422,1
2718133,11180687,1
46165429,60493101,1
19981604,257485422,1
111925348,1024554267,1
3000285,132750724,1
30410021,20580498,1
2559168,20580498,1
493891,20580498,1
53100317,257485422,1
125828710,1024554267,1
3480861,11180687,1
7897813,1024554267,1
15180702,132750724,1
2586179,11180687,1
18069718,257485422,1
25119847,257485422,1
15252216,1024554267,1
19339970,20580498,1
45432048,11180687,1
22786043,20580498,1
2694559,11180687,1
69151483,60493101,1
648674,1024554267,1
25945246,60493101,1
506358,257485422,1
157083,20580498,1
72670446,60493101,1
6075637,11180687,1
10926354,20580498,1
158675678,1024554267,1
347244,257485422,1
134091945,60493101,1
62614933,11180687,1
644992,11180687,1
5514159,132750724,1
165763919,1024554267,1
30897305,20580498,1
161507587,1024554267,1
19852293,257485422,1
30430451,132750724,1
12672541,257485422,1
2191361,20580498,1
26771552,20580498,1
4953590,11180687,1
255305877,1024554267,1
108264,11180687,1
13160186,20580498,1
3084745,257485422,1
267590818,1024554267,1
67539676,132750724,1
13568919,257485422,1
22938158,132750724,1
82367,11180687,1
121614318,1024554267,1
37460517,132750724,1
42304709,257485422,1
1951658,20580498,1
1624988,11180687,1
70274018,1024554267,1
7093928,1024554267,1
116168645,11180687,1
4884414,20580498,1
1710505,257485422,1
3639540,257485422,1
83733486,132750724,1
1207959,11180687,1
3924168,257485422,1
56265744,132750724,1
9082919,20580498,1
128950326,1024554267,1
77444623,20580498,1
8568726,11180687,1
2322270,20580498,1
29172373,60493101,1
24967,1024554267,1
8297838,257485422,1
101996424,1024554267,1
16794134,257485422,1
5268,20580498,1
4605786,257485422,1
16078197,60493101,1
7813511,11180687,1
54038175,20580498,1
1020705,60493101,1
75559806,1024554267,1
7676016,60493101,1
95733415,1024554267,1
81888693,11180687,1
7360286,11180687,1
5730102,257485422,1
93376818,11180687,1
8055242,20580498,1
11733036,132750724,1
2931631,1024554267,1
101445,11180687,1
1689416,20580498,1
12913401,132750724,1
905328,257485422,1
5515443,11180687,1
54813621,1024554267,1
17355226,257485422,1
1560696,257485422,1
1117321,20580498,1
3254549,11180687,1
231244789,1024554267,1
321194,132750724,1
138299204,132750724,1
18291632,20580498,1
600565,257485422,1
44411277,1024554267,1
451477,20580498,1
36558130,132750724,1
219877912,1024554267,1
788439,11180687,1
510678,257485422,1
119737,20580498,1
5208932,11180687,1
242243112,1024554267,1
1929644,20580498,1
13165540,132750724,1
101581,257485422,1
38759997,132750724,1
6525926,257485422,1
30265084,20580498,1
27929,1024554267,1
4199136,11180687,1
99094296,132750724,1
25285065,11180687,1
1660347,257485422,1
44401173,1024554267,1
63630786,132750724,1
201794544,1024554267,1
512598,11180687,1
12423751,20580498,1
128259593,1024554267,1
6134547,257485422,1
8795134,257485422,1
3834345,132750724,1
144581,1024554267,1
2127852,11180687,1
153388,132750724,1
2147649,20580498,1
4977542,20580498,1
